userId,recommendedItemId,rank
-7815718986451468962,-14569272361926584,4
-7815718986451468962,2870099478920706993,5
-7809948905251597216,6044362651232258738,1
-7809948905251597216,-4029704725707465084,2
-7809948905251597216,8224860111193157980,3
-7809948905251597216,-5952729859839521828,4
-7809948905251597216,880612740433495828,5
-7794435188288730149,-4029704725707465084,1
-7794435188288730149,6044362651232258738,2
-7794435188288730149,1738052593226421681,3
-7794435188288730149,-6783772548752091658,4
-7794435188288730149,880612740433495828,5
-7755848049308089190,-4029704725707465084,1
-7755848049308089190,-133139342397538859,2
-7755848049308089190,-8208801367848627943,3
-7755848049308089190,-1297580205670251233,4
-7755848049308089190,6044362651232258738,5
-7753289154322622303,2581138407738454418,1
-7753289154322622303,-6156751702010469220,2
-7753289154322622303,-5148591903395022444,3
-7753289154322622303,-6843047699859121724,4
-7753289154322622303,3367026768872537336,5
-7711052404720939396,-9216926795620865886,1
-7711052404720939396,-3723217532224917485,2
-7711052404720939396,-6843047699859121724,3
-7711052404720939396,-4029704725707465084,4
-7711052404720939396,-4434534460030275781,5
-7710821129340169657,1469580151036142903,1
-7710821129340169657,6463551093741815202,2
-7710821129340169657,-9095002324981651252,3
-7710821129340169657,1642787330067525131,4
-7710821129340169657,3367026768872537336,5
-7710611945490357590,4259370161044254504,1
-7710611945490357590,7446166231252589534,2
-7710611945490357590,-4029704725707465084,3
-7710611945490357590,-3662111110237135231,4
-7710611945490357590,-8208801367848627943,5
-7701472666189863533,-1622037268576555626,1
-7701472666189863533,7255021292858609470,2
-7701472666189863533,2857117417189640073,3
-7701472666189863533,4369833742675497700,4
-7701472666189863533,-1654063646246197191,5
-7690117130547105283,-8279505492976427918,1
-7690117130547105283,-3678789633202302491,2
-7690117130547105283,-8085935119790093311,3
-7690117130547105283,2817960273225808857,4
-7690117130547105283,-1981734999963962468,5
-7675499124820917865,5238119115012015307,1
-7675499124820917865,-5002383425685129595,2
-7675499124820917865,-8208801367848627943,3
-7675499124820917865,-5570129644089964821,4
-7675499124820917865,-4029704725707465084,5
-7658896905823060250,-3040610224044779845,1
-7658896905823060250,-133139342397538859,2
-7658896905823060250,7507067965574797372,3
-7658896905823060250,3367026768872537336,4
-7658896905823060250,1469580151036142903,5
-7656701953949775820,-3040610224044779845,1
-7656701953949775820,7507067965574797372,2
-7656701953949775820,1469580151036142903,3
-7656701953949775820,7814856426770804213,4
-7656701953949775820,1992928170409443117,5
-7651694769928092043,3149164017776669829,1
-7651694769928092043,943818026930898372,2
-7651694769928092043,2285214528595997209,3
-7651694769928092043,-4029704725707465084,4
-7651694769928092043,-8949113594875411859,5
-7644859828368354114,3367026768872537336,1
-7644859828368354114,-4084394822880420062,2
-7644859828368354114,5847042211895226591,3
-7644859828368354114,-790959521412948853,4
-7644859828368354114,1992928170409443117,5
-7638765793642144378,-4029704725707465084,1
-7638765793642144378,3689128258624052102,2
-7638765793642144378,464601875539492971,3
-7638765793642144378,4383035933260676803,4
-7638765793642144378,-1625815289565836489,5
-7619256453002568786,3660989387512978561,1
-7619256453002568786,-8627051188605351707,2
-7619256453002568786,569574447134368517,3
-7619256453002568786,-7113155163062752691,4
-7619256453002568786,-2402288292108892893,5
-7611460419696903236,3367026768872537336,1
-7611460419696903236,-4029704725707465084,2
-7611460419696903236,-4333957157636611418,3
-7611460419696903236,-133139342397538859,4
-7611460419696903236,-6843047699859121724,5
-7606731662737258050,-1297580205670251233,1
-7606731662737258050,-133139342397538859,2
-7606731662737258050,6031953227014493100,3
-7606731662737258050,8224860111193157980,4
-7606731662737258050,-6783772548752091658,5
-7602361069047447138,-6783772548752091658,1
-7602361069047447138,-133139342397538859,2
-7602361069047447138,-4029704725707465084,3
-7602361069047447138,8224860111193157980,4
-7602361069047447138,991271693336573226,5
-7599689935091013293,-6783772548752091658,1
-7599689935091013293,8224860111193157980,2
-7599689935091013293,-8627051188605351707,3
-7599689935091013293,-7113155163062752691,4
-7599689935091013293,-133139342397538859,5
-7575354990724402240,-4029704725707465084,1
-7575354990724402240,8586403905004879205,2
-7575354990724402240,-1630229587164086350,3
-7575354990724402240,6044362651232258738,4
-7575354990724402240,2817960273225808857,5
-7574071014482881124,-133139342397538859,1
-7574071014482881124,-6783772548752091658,2
-7574071014482881124,-5039153034159656707,3
-7574071014482881124,1012456848389051365,4
-7574071014482881124,8402348887626635381,5
-7571302107141581195,1734266821019430183,1
-7571302107141581195,-3662111110237135231,2
-7571302107141581195,-4460374799273064357,3
-7571302107141581195,-8159730897893673528,4
-7571302107141581195,-5014627593450767720,5
-7566898119905906259,-4029704725707465084,1
-7566898119905906259,1738052593226421681,2
-7566898119905906259,-6783772548752091658,3
-7566898119905906259,-1297580205670251233,4
-7566898119905906259,880612740433495828,5
-7566844461345455695,4105873627900556540,1
-7566844461345455695,-2358756719610361882,2
-7566844461345455695,5658521282502533116,3
-7566844461345455695,-5488842573681626972,4
-7566844461345455695,-5571606607344218289,5
-7542032833609444223,-133139342397538859,1
-7542032833609444223,-4029704725707465084,2
-7542032833609444223,-1297580205670251233,3
-7542032833609444223,6031953227014493100,4
-7542032833609444223,8224860111193157980,5
-7540738139248278851,8224860111193157980,1
-7540738139248278851,-6783772548752091658,2
-7540738139248278851,-4029704725707465084,3
-7540738139248278851,-8208801367848627943,4
-7540738139248278851,6044362651232258738,5
-7531858294361854119,943818026930898372,1
-7531858294361854119,2072448887839540892,2
-7531858294361854119,8224860111193157980,3
-7531858294361854119,-8208801367848627943,4
-7531858294361854119,3170775058142440102,5
-7520836932719953265,-6783772548752091658,1
-7520836932719953265,3170775058142440102,2
-7520836932719953265,-133139342397538859,3
-7520836932719953265,8749720044741011597,4
-7520836932719953265,-1297580205670251233,5
-7508498733655581893,-6843047699859121724,1
-7508498733655581893,-6783772548752091658,2
-7508498733655581893,-1297580205670251233,3
-7508498733655581893,-4029704725707465084,4
-7508498733655581893,-7826213337362450520,5
-7496361692498935601,-4029704725707465084,1
-7496361692498935601,-6783772548752091658,2
-7496361692498935601,8224860111193157980,3
-7496361692498935601,-133139342397538859,4
-7496361692498935601,7507067965574797372,5
-7487897518634781969,-6783772548752091658,1
-7487897518634781969,3367026768872537336,2
-7487897518634781969,-4333957157636611418,3
-7487897518634781969,-6843047699859121724,4
-7487897518634781969,2581138407738454418,5
-7482701687530266291,-4029704725707465084,1
-7482701687530266291,-6783772548752091658,2
-7482701687530266291,-1297580205670251233,3
-7482701687530266291,8224860111193157980,4
-7482701687530266291,-8208801367848627943,5
-7478458454083355457,-6843047699859121724,1
-7478458454083355457,-5920475612630001479,2
-7478458454083355457,3367026768872537336,3
-7478458454083355457,-3040610224044779845,4
-7478458454083355457,-4333957157636611418,5
-7472538368234044044,8224860111193157980,1
-7472538368234044044,-4029704725707465084,2
-7472538368234044044,-6783772548752091658,3
-7472538368234044044,1738052593226421681,4
-7472538368234044044,-5952729859839521828,5
-7457924553609117653,-7660505434580831027,1
-7457924553609117653,-5848514031542611523,2
-7457924553609117653,991271693336573226,3
-7457924553609117653,-2314360211211303885,4
-7457924553609117653,-1297580205670251233,5
-7456488753754080246,-8208801367848627943,1
-7456488753754080246,8224860111193157980,2
-7456488753754080246,943818026930898372,3
-7456488753754080246,-4333957157636611418,4
-7456488753754080246,-6783772548752091658,5
-7454032222980648989,5338677278233757627,1
-7454032222980648989,-605114438206384896,2
-7454032222980648989,1881534532776527237,3
-7454032222980648989,3151804887212279872,4
-7454032222980648989,-21036008762564671,5
-7437846246871579209,3035329611795434601,1
-7437846246871579209,7933360486658437274,2
-7437846246871579209,-158184760257182670,3
-7437846246871579209,-724699218170106849,4
-7437846246871579209,-8099145207792678586,5
-7421703586506797266,2032007496318616962,1
-7421703586506797266,-42126282997118624,2
-7421703586506797266,3608243634452078989,3
-7421703586506797266,-6457517220721978,4
-7421703586506797266,-5636731245639685654,5
-7416063324611531732,-6783772548752091658,1
-7416063324611531732,8224860111193157980,2
-7416063324611531732,6044362651232258738,3
-7416063324611531732,-133139342397538859,4
-7416063324611531732,880612740433495828,5
-7410485589492665094,1469580151036142903,1
-7410485589492665094,-4029704725707465084,2
-7410485589492665094,-6156751702010469220,3
-7410485589492665094,3367026768872537336,4
-7410485589492665094,-3040610224044779845,5
-7393811715153527033,7507067965574797372,1
-7393811715153527033,-4333957157636611418,2
-7393811715153527033,3367026768872537336,3
-7393811715153527033,-4029704725707465084,4
-7393811715153527033,-8627051188605351707,5
-7390556062557390103,1441248639512899483,1
-7390556062557390103,-3723217532224917485,2
-7390556062557390103,6783622248311192269,3
-7390556062557390103,4045164454094417310,4
-7390556062557390103,-4333056764244640444,5
-7381477755938439823,1469580151036142903,1
-7381477755938439823,-6783772548752091658,2
-7381477755938439823,2581138407738454418,3
-7381477755938439823,-133139342397538859,4
-7381477755938439823,-8627051188605351707,5
-7377845572432324217,-4029704725707465084,1
-7377845572432324217,-5879360586463363298,2
-7377845572432324217,-6843047699859121724,3
-7377845572432324217,-2358756719610361882,4
-7377845572432324217,2285214528595997209,5
-7371331529308244882,-6783772548752091658,1
-7371331529308244882,-133139342397538859,2
-7371331529308244882,-4029704725707465084,3
-7371331529308244882,6044362651232258738,4
-7371331529308244882,8586403905004879205,5
-7365517474830766511,1469580151036142903,1
-7365517474830766511,3367026768872537336,2
-7365517474830766511,-8627051188605351707,3
-7365517474830766511,-4333957157636611418,4
-7365517474830766511,-3040610224044779845,5
-7345259481503948621,6244532954645766056,1
-7345259481503948621,8424505741986577894,2
-7345259481503948621,6831941111848480366,3
-7345259481503948621,943818026930898372,4
-7345259481503948621,4428409432282393251,5
-7329305023392956798,8224860111193157980,1
-7329305023392956798,8586403905004879205,2
-7329305023392956798,-133139342397538859,3
-7329305023392956798,880612740433495828,4
-7329305023392956798,-1297580205670251233,5
-7299489921519728176,-6783772548752091658,1
-7299489921519728176,8224860111193157980,2
-7299489921519728176,6044362651232258738,3
-7299489921519728176,-133139342397538859,4
-7299489921519728176,1469580151036142903,5
-7273988155925360003,2072448887839540892,1
-7273988155925360003,943818026930898372,2
-7273988155925360003,-5784991738549272379,3
-7273988155925360003,-8404657131309965885,4
-7273988155925360003,-3723217532224917485,5
-7269286898191176947,-4029704725707465084,1
-7269286898191176947,3367026768872537336,2
-7269286898191176947,2581138407738454418,3
-7269286898191176947,-133139342397538859,4
-7269286898191176947,-4333957157636611418,5
-7267769888748948232,3367026768872537336,1
-7267769888748948232,-6843047699859121724,2
-7267769888748948232,-8627051188605351707,3
-7267769888748948232,2581138407738454418,4
-7267769888748948232,7814856426770804213,5
-7253045327330314894,-4029704725707465084,1
-7253045327330314894,-8627051188605351707,2
-7253045327330314894,7507067965574797372,3
-7253045327330314894,3367026768872537336,4
-7253045327330314894,-4333957157636611418,5
-7240735065448254654,-2358756719610361882,1
-7240735065448254654,-4029704725707465084,2
-7240735065448254654,1469580151036142903,3
-7240735065448254654,3367026768872537336,4
-7240735065448254654,9175693555063886126,5
-7210005267264599337,-6783772548752091658,1
-7210005267264599337,-133139342397538859,2
-7210005267264599337,8224860111193157980,3
-7210005267264599337,7507067965574797372,4
-7210005267264599337,-6843047699859121724,5
-7205955090980646456,6031953227014493100,1
-7205955090980646456,1854874463930846880,2
-7205955090980646456,-1038011342017850,3
-7205955090980646456,-5848514031542611523,4
-7205955090980646456,2719909253419802298,5
-7201298482234794156,1469580151036142903,1
-7201298482234794156,-6843047699859121724,2
-7201298482234794156,-133139342397538859,3
-7201298482234794156,-7113155163062752691,4
-7201298482234794156,-8381230866408697127,5
-7180761520671049625,-6783772548752091658,1
-7180761520671049625,-8208801367848627943,2
-7180761520671049625,-133139342397538859,3
-7180761520671049625,569574447134368517,4
-7180761520671049625,7507067965574797372,5
-7179350186629473243,-6783772548752091658,1
-7179350186629473243,8224860111193157980,2
-7179350186629473243,6044362651232258738,3
-7179350186629473243,-133139342397538859,4
-7179350186629473243,-2358756719610361882,5
-7168283978173643864,-3040610224044779845,1
-7168283978173643864,-4029704725707465084,2
-7168283978173643864,7507067965574797372,3
-7168283978173643864,-8208801367848627943,4
-7168283978173643864,5854206600849997966,5
-7154360153919620035,4105873627900556540,1
-7154360153919620035,-2358756719610361882,2
-7154360153919620035,-6156751702010469220,3
-7154360153919620035,-6783772548752091658,4
-7154360153919620035,-5488842573681626972,5
-7148295538010878187,4597139024287190193,1
